501,52,163.0481037084,62,62
501,53,1868.5009059171,,
501,54,4558.3350408861,,
501,55,5867.0846139722,,
501,56,6743.0301140275,,
501,57,6124.2842022459,,
501,58,6180.2618803242,,
501,59,6380.6694911041,,
501,60,262.4360127854,,
501,61,769.8371331801,,
501,62,582.4016413779,,
501,63,259.0653147662,,
501,64,253.8968235255,,
501,65,253.8142058245,,
501,66,312.0761884215,,
501,67,313.0074990092,,
501,68,313.0223858908,,
501,69,313.0226238579,,
501,70,313.0226276599,,
501,71,313.0226277189,,
501,72,313.022627722,,
501,73,313.0226277192,,
501,74,313.0226277194,,
501,75,313.0226277187,,
502,52,5479.4565340729,,
502,53,6246.1183599233,,
502,54,6761.0680812967,,
502,55,8306.6515016685,,
502,56,6842.0762064554,,
502,57,6994.8507485008,,
502,58,272.2536242449,,
502,59,1646.3822884364,,
502,60,3120.2589017316,,
502,61,3635.6498187871,,
502,62,2209.2737268962,,
502,63,285.0706638482,,
502,64,254.3125158116,,
502,65,253.8208506143,,
502,66,317.1703371632,,
502,67,318.1829708764,,
502,68,318.1991577011,,
502,69,318.1994164488,,
502,70,318.1994205788,,
502,71,318.1994206503,,
502,72,318.1994206467,,
502,73,318.1994206474,,
502,74,318.1994206458,,
502,75,318.1994206442,,
503,52,203.1368849905,,
503,53,1334.1291271792,,
503,54,2317.3211157895,,
503,55,4390.6825994819,,
503,56,4679.0975051575,,
503,57,4877.3434313523,,
503,58,6252.571086969,,
503,59,6380.6694911106,,
503,60,6508.592434014,,
503,61,6636.3525905758,,
503,62,6102.928718305,,
503,63,347.3102574443,,
503,64,5451.0073731753,,
503,65,1691.2424946989,,
503,66,812.2135534053,,
503,67,353.4301400796,,
503,68,300.1542071533,,
503,69,299.3025979562,,
503,70,299.2889850863,,
503,71,299.2887674918,,
503,72,299.2887640088,,
503,73,299.288763953,,
503,74,359.5376316074,,
503,75,300.0672226101,,
504,52,1362.0344768204,,
504,53,182.2137526277,,
504,54,1564.3054136299,,
504,55,532.1737208994,,
504,56,4355.8523418405,,
504,57,2159.362809665,,
504,58,4725.6220207289,,
504,59,2268.2892101716,,
504,60,1332.2427300316,,
504,61,485.1121410181,,
504,62,168.196257519,,
504,63,252.4442928759,,
504,64,253.7909873075,,
504,65,253.8125140465,,
504,66,308.8829357502,,
504,67,309.7632296303,,
504,68,309.7773010154,,
504,69,309.7775259451,,
504,70,309.777529539,,
504,71,309.7775295965,,
504,72,309.7775295977,,
504,73,309.7775295974,,
504,74,309.7775295977,,
504,75,309.7775295961,,
505,52,163.1639399746,,
505,53,163.3894948909,,
505,54,164.258265037,,
505,55,164.9507850769,,
505,56,163.7058619078,,
505,57,165.7100837079,,
505,58,164.6412304728,,
505,59,163.9083795331,,
505,60,163.0618551087,,
