id,age,wp,SPA,y,a
169,59,1,60,24368.4312170518,6014.9806765488
169,60,0,60,0,5815.3955029277
169,61,0,60,0,2066.1197716161
169,62,1,60,28935.182226038,446.1461815082
169,63,0,60,0,6415.0257649165
169,64,1,60,32192.2890990488,1961.8973516683
169,65,0,60,0,7145.9863762652
169,66,0,60,0,4609.550216795
169,67,0,60,0,2704.4613389184
169,68,0,60,0,1279.8991106012
169,69,0,60,0,378.7353828874
169,70,0,60,0,319.1670805175
169,71,0,60,0,318.2148885681
169,72,0,60,0,318.1996678977
169,73,0,60,0,318.199424601
169,74,0,60,0,318.1994207076
169,75,0,60,0,318.1994206459
170,52,1,60,20217.2811683902,3519.9621454711
170,53,0,60,0,5608.9370387678
170,54,0,60,0,1770.8884834292
170,55,1,60,18920.9884027752,188.7492333694
170,56,0,60,0,2047.660778458
170,57,0,60,0,905.0304419874
170,58,0,60,0,221.4984335779
170,59,0,60,0,163.9824250031
170,60,0,60,0,163.0630387156
170,61,0,60,0,252.3622390102
170,62,0,60,0,253.7896756879
170,63,0,60,0,253.8124930852
170,64,0,60,0,253.8128578173
170,65,0,60,0,253.8128636433
170,66,0,60,0,317.1702094958
170,67,0,60,0,318.1829688372
170,68,0,60,0,318.1991576686
170,69,0,60,0,318.1994164455
170,70,0,60,0,318.1994205798
170,71,0,60,0,318.1994206483
170,72,0,60,0,318.1994206488
170,73,0,60,0,318.1994206452
170,74,0,60,0,318.199420646
170,75,0,60,0,318.1994206461
171,52,1,60,28872.9814171565,26484.9572944506
171,53,1,60,30706.5269521977,27256.9175527261
171,54,1,60,26695.0959518982,27973.554659434
171,55,1,60,28863.0998106216,27644.7917938717
171,56,1,60,27843.5226189767,27790.028356516
171,57,1,60,27815.0905510173,27454.3891858222
171,58,1,60,29925.6129273487,26716.7954559909
171,59,1,60,29973.4394363746,25823.7298967531
171,60,1,60,36159.3558552344,24489.1612559718
171,61,1,60,34506.1236536463,26770.4373752934
171,62,1,60,34641.6532701609,31176.2554489251
171,63,1,60,35863.4353223575,35406.7057887575
171,64,1,60,39966.1985358965,36238.2448565328
171,65,0,60,0,37073.1985197811
171,66,0,60,0,29570.1791509376
171,67,0,60,0,22697.3318072025
171,68,0,60,0,18145.8951727363
171,69,0,60,0,14178.0854174423
171,70,0,60,0,10916.8278064223
171,71,0,60,0,7978.3354007605
171,72,0,60,0,5320.1100447198
171,73,0,60,0,3256.3461996241
171,74,0,60,0,1661.5690456904
171,75,0,60,0,619.2895132401
172,52,1,60,44219.8337774095,27582.1410649425
172,53,1,60,44679.8609803751,28378.1825081546
172,54,1,60,42439.3696477339,29174.8927829211
172,55,1,60,45252.9391225588,29963.8686109095
172,56,1,60,43743.6616050339,30760.9009181812
172,57,1,60,39902.9974837928,31553.107919402
172,58,1,60,42613.0318848436,32334.6267166891
172,59,1,60,36078.426576444,33124.138721159
172,60,1,60,38898.2564022496,33033.010619297
172,61,0,60,0,33844.4110913641
172,62,0,60,0,25003.2227976641
172,63,1,60,33900.8613738793,14908.0311659999
172,64,1,60,36367.284221648,18190.6617471157
172,65,0,60,0,21957.4086168004
172,66,0,60,0,17733.835199634
172,67,0,60,0,14060.4086610409
172,68,0,60,0,10690.5613258915
172,69,0,60,0,7339.399463766
172,70,0,60,0,4574.6870271814
172,71,0,60,0,2449.8620548676
172,72,0,60,0,997.2680876251
172,73,0,60,0,407.6932805616
172,74,0,60,0,319.6299689263
172,75,0,60,0,318.2222877818
173,52,1,60,20283.4168363979,232.1362604158
173,53,1,60,20364.5178612865,2229.3016839495
173,54,0,60,0,5044.583324653
173,55,1,60,17776.5112844256,367.5430545507
173,56,1,60,19870.4283302496,3563.690346264
173,57,0,60,0,5459.7833387191
173,58,0,60,0,2921.2066202759
173,59,0,60,0,1356.6300445464
173,60,0,60,0,182.1273634453
173,61,0,60,0,252.6669798836
173,62,0,60,0,253.7945469302
173,63,0,60,0,253.812570948
173,64,0,60,0,253.8128590638
173,65,0,60,0,253.8128636634
173,66,0,60,0,306.6789054103
173,67,0,60,0,307.5239625532
173,68,0,60,0,307.5374706815
173,69,0,60,0,307.5376866049
173,70,0,60,0,307.5376900579
173,71,0,60,0,307.5376901093
173,72,0,60,0,307.537690112
173,73,0,60,0,307.5376901141
173,74,0,60,0,307.5376901118
173,75,0,60,0,307.5376901115
174,52,1,60,25023.7775383563,7436.6894622062
174,53,1,60,23255.7074256191,5608.9370387636
174,54,1,60,21080.6180717603,5738.1389760124
174,55,0,60,0,6976.9767221558
174,56,1,60,20426.7475788405,2358.6884285241
174,57,1,60,21260.0489283836,5123.4979395269
174,58,0,60,0,6252.5710869697
174,59,1,60,22984.4412926675,260.3883756338
174,60,0,60,0,570.1284041179
174,61,0,60,0,258.8691285398
174,62,1,60,28811.7016509384,253.893687506
174,63,0,60,0,6058.2149515804
174,64,1,60,30118.7369058972,1821.2725687187
174,65,0,60,0,6361.5420901795
174,66,0,60,0,3774.6053165355
174,67,0,60,0,2165.9464589507
174,68,0,60,0,1040.348836319
174,69,0,60,0,483.6568510165
174,70,0,60,0,317.6778995607
174,71,0,60,0,315.0247465393
174,72,0,60,0,314.9823362158
174,73,0,60,0,314.9816582906
174,74,0,60,0,314.9816474539
174,75,0,60,0,314.9816472811
175,52,0,60,0,3856.7945955056
175,53,1,60,21123.007218366,222.0921846535
175,54,0,60,0,1887.2018447424
175,55,1,60,18759.5616719215,190.6084880677
175,56,0,60,0,1124.2262568384
175,57,1,60,17972.8139424349,364.0072136511
175,58,0,60,0,3146.6170148992
175,59,0,60,0,1194.7270859242
175,60,0,60,0,179.5393646705
175,61,0,60,0,252.6256110442
175,62,0,60,0,253.7938856603
175,63,0,60,0,253.8125603846
175,64,0,60,0,253.8128588962
175,65,0,60,0,253.8128636604
175,66,0,60,0,304.8552777327
175,67,0,60,0,305.6711844102
175,68,0,60,0,305.6842265766
175,69,0,60,0,305.6844350541
175,70,0,60,0,305.6844383877
175,71,0,60,0,305.6844384378
175,72,0,60,0,305.684438439
175,73,0,60,0,305.6844384415
175,74,0,60,0,305.6844384391
175,75,0,60,0,305.684438437
176,52,1,60,19540.8407567975,383.1345301204
176,53,1,60,20095.9353494824,1524.2356416108
176,54,1,60,20364.5437478126,2587.1260913297
176,55,1,60,20764.7511755741,3346.6870520497
176,56,1,60,22620.6777653575,5322.3103988778
176,57,1,60,23527.933268191,5018.2819706302
176,58,1,60,24852.9807291252,5170.4347767066
176,59,1,60,24382.4196451418,5081.1342512865
176,60,0,60,0,4935.4134009446
176,61,1,60,29564.1449785319,328.6476694537
176,62,1,60,30939.7923593383,5857.9267716149
176,63,0,60,0,9179.7500839675
176,64,1,60,33470.4680302749,1821.2725687154
176,65,0,60,0,7146.9881459089
176,66,0,60,0,4375.0519581022
176,67,0,60,0,2332.5143648017
176,68,1,60,34308.7023180786,686.5202760799
176,69,0,60,0,7653.839981875
176,70,0,60,0,4315.3658949671
176,71,0,60,0,2001.7509354804
176,72,0,60,0,675.5537011615
176,73,0,60,0,307.2879226332
176,74,0,60,0,301.4012396909
176,75,0,60,0,301.17278438
177,52,0,60,0,402.5209129031
177,53,0,60,0,166.8760469498
177,54,1,60,18840.7401731457,163.1092929045
177,55,1,60,18792.5403445142,1314.6592357456
177,56,1,60,18475.1592903726,1025.5097035838
177,57,1,60,19779.0037131093,3785.556170121
177,58,1,60,20562.3532535598,3532.5078013776
177,59,1,60,20352.3410756745,3395.2645296532
177,60,0,60,0,2772.1795157974
177,61,0,60,0,1672.5316110776
177,62,0,60,0,669.6446856803
177,63,0,60,0,295.20954283
177,64,0,60,0,254.4745845461
177,65,0,60,0,253.8234412641
177,66,0,60,0,273.5589260134
177,67,0,60,0,273.8743952967
177,68,0,60,0,273.8794380361
177,69,0,60,0,273.8795186412
177,70,0,60,0,274.3858812008
177,71,0,60,0,274.3939753422
177,72,0,60,0,274.3941047277
177,73,0,60,0,273.8877455219
177,74,0,60,0,273.8796514352
177,75,0,60,0,273.8795220485
178,52,1,60,22734.896394285,4454.4175359814
178,53,1,60,20079.6527636528,5106.5329360451
178,54,0,60,0,5738.1389759861
178,55,0,60,0,3489.6964102448
178,56,1,60,17954.3836443827,216.2241655511
178,57,0,60,0,3243.7735263042
178,58,0,60,0,1706.2322003321
178,59,0,60,0,625.1228921516
178,60,0,60,0,170.4343120636
178,61,0,60,0,252.4800679033
178,62,0,60,0,253.7915591744
178,63,0,60,0,253.8125231943
178,64,0,60,0,253.8128583019
178,65,0,60,0,253.8128636512
178,66,0,60,0,292.2278754087
178,67,0,60,0,292.8419346246
178,68,0,60,0,292.8517502829
178,69,0,60,0,292.8519071828
178,70,0,60,0,292.8519096906
178,71,0,60,0,292.8519097297
178,72,0,60,0,292.8519097303
178,73,0,60,0,292.8519097299
178,74,0,60,0,292.8519097293
178,75,0,60,0,292.8519097293
179,52,1,60,20975.1741334013,5479.4565340789
179,53,1,60,20646.5699823775,7250.8443714866
179,54,0,60,0,8449.6859931627
179,55,0,60,0,4531.0140004
179,56,1,60,19107.6444097543,232.8694984826
179,57,1,60,20230.2467875675,1634.4980380766
179,58,1,60,20844.5572700103,3717.5367399773
179,59,0,60,0,6380.6694911055
179,60,0,60,0,262.4360128306
179,61,0,60,0,253.9507037157
179,62,0,60,0,253.8150670969
179,63,0,60,0,253.8128989626
179,64,0,60,0,253.8128643071
179,65,0,60,0,253.8128637469
179,66,0,60,0,312.9801869946
179,67,0,60,0,313.9259693424
179,68,0,60,0,313.9410875548
179,69,0,60,0,313.9413292184
179,70,0,60,0,313.9413330809
179,71,0,60,0,313.9413331418
179,72,0,60,0,313.9413331462
179,73,0,60,0,313.9413331425
179,74,0,60,0,313.9413331417
179,75,0,60,0,313.9413331428
180,52,0,60,0,2650.8376639584
180,53,1,60,18796.8735819071,202.8151122154
180,54,1,60,20934.6820182823,2142.3926592612
180,55,0,60,0,5867.0846139709
180,56,0,60,0,1849.642759831
180,57,1,60,18419.5032289398,701.8605164333
180,58,0,60,0,4095.5791920557
180,59,1,60,19526.6848403214,225.9091269033
180,60,0,60,0,500.4338802419
180,61,0,60,0,292.0757795137
180,62,0,60,0,254.4244917317
180,63,0,60,0,253.8226405408
180,64,0,60,0,253.8130200231
180,65,0,60,0,253.8128662361
180,66,0,60,0,317.1702095373
180,67,0,60,0,318.1829688372
180,68,0,60,0,318.1991576692
180,69,0,60,0,318.199416448
180,70,0,60,0,318.1994205808
180,71,0,60,0,318.1994206483
180,72,0,60,0,318.1994206493
180,73,0,60,0,318.1994206452
180,74,0,60,0,318.1994206474
180,75,0,60,0,318.1994206464
181,52,1,60,20773.0393685883,5479.4565340741
181,53,0,60,0,7249.3806219021
181,54,1,60,24700.2036514469,276.3222527991
181,55,1,60,24062.6704469752,1520.2431433437
181,56,1,60,23311.0801305333,2739.3046961554
181,57,1,60,22699.6595745027,3720.9369683338
181,58,0,60,0,4255.8991642724
181,59,1,60,19226.3936589333,228.4718218343
181,60,0,60,0,310.9836190251
181,61,0,60,0,265.5057509187
181,62,0,60,0,253.9997731019
181,63,0,60,0,253.8158514653
181,64,0,60,0,253.8129115006
181,65,0,60,0,253.8128645017
181,66,0,60,0,316.6201912074
181,67,0,60,0,317.6241585608
181,68,0,60,0,317.6402068544
181,69,0,60,0,317.6404633878
181,70,0,60,0,317.6404674853
181,71,0,60,0,317.6404675505
181,72,0,60,0,317.6404675508
181,73,0,60,0,317.6404675487
181,74,0,60,0,317.6404675484
181,75,0,60,0,317.6404675504
182,52,1,60,24866.1406195646,4326.6976377351
182,53,1,60,26985.2757088494,4757.94619946
182,54,1,60,22464.5785702966,5063.2288661108
182,55,1,60,24427.5259814497,5703.3460502621
182,56,1,60,25679.6943646659,5866.1970552514
182,57,1,60,25435.6064817453,6009.1173071238
182,58,1,60,23776.4468146605,6029.597953798
182,59,0,60,0,6110.8416210557
182,60,0,60,0,258.1228476453
182,61,1,60,28645.7797535021,253.8817582973
182,62,0,60,0,5513.4137965637
182,63,0,60,0,2743.9457416418
182,64,1,60,30666.3267153985,1051.7214037362
182,65,0,60,0,5998.2124011754
182,66,0,60,0,4061.4100325718
182,67,0,60,0,2462.0357689617
182,68,0,60,0,1280.7560829444
182,69,0,60,0,584.5763608517
182,70,0,60,0,321.0485934999
182,71,0,60,0,316.8361347145
182,72,0,60,0,316.7687990798
182,73,0,60,0,316.7677227289
182,74,0,60,0,316.7677055244
182,75,0,60,0,316.7677052448
183,52,0,60,0,1098.2822358011
183,53,0,60,0,383.8917612324
183,54,1,60,17995.1127606242,166.5782622703
183,55,1,60,19623.2636623491,3529.2482215915
183,56,1,60,18419.2273728109,4597.6756646484
183,57,1,60,20083.7024141609,6124.2842022443
183,58,1,60,20628.0991656494,6252.57108697
183,59,0,60,0,6380.669491106
183,60,0,60,0,262.4360127844
183,61,0,60,0,295.0886210938
183,62,0,60,0,254.4726516165
183,63,0,60,0,253.8234103711
183,64,0,60,0,253.8130323277
183,65,0,60,0,253.8128664332
183,66,0,60,0,299.4513587674
183,67,0,60,0,300.1808844269
183,68,0,60,0,300.1925458009
183,69,0,60,0,300.1927322032
183,70,0,60,0,300.1927351846
183,71,0,60,0,300.1927352331
183,72,0,60,0,300.1927352315
183,73,0,60,0,300.1927352399
183,74,0,60,0,300.1927352337
183,75,0,60,0,300.1927352314
184,52,1,60,31459.093493269,13161.0600431975
184,53,1,60,27492.8035596189,14067.1622286583
184,54,1,60,26530.4464807767,14360.2702260349
184,55,1,60,26139.2933333061,13531.9616520502
184,56,1,60,24020.1018255264,11877.2916910779
184,57,1,60,25334.6995697126,12312.5649244731
184,58,0,60,0,13524.9918460104
184,59,1,60,25544.1543677065,561.2713153764
184,60,1,60,33925.1894748027,508.2839431838
184,61,1,60,34831.9780605867,4692.047454256
184,62,1,60,37599.1612209303,8201.0647158055
184,63,1,60,36254.846510822,12102.8262971351
184,64,1,60,35330.1888101633,14910.6729682296
184,65,1,60,40911.9300548978,19772.0475006353
184,66,0,60,0,28086.1858545618
184,67,0,60,0,21615.703078558
184,68,0,60,0,15997.6280346811
184,69,0,60,0,11623.1050926251
184,70,0,60,0,6754.3042827691
184,71,0,60,0,3625.1794463012
184,72,0,60,0,1920.9792785976
184,73,0,60,0,709.7072594057
184,74,0,60,0,340.2732241528
184,75,0,60,0,318.5522676672
185,52,1,60,19865.250750015,1708.6786937677
185,53,1,60,20514.7236540572,3515.9030041546
185,54,1,60,20472.9515186191,5738.1389759838
185,55,1,60,22098.7875467606,5867.0846139904
185,56,1,60,20328.2757860076,5473.1846525681
185,57,1,60,22787.0282927132,6124.2842022456
185,58,1,60,22383.924120524,6213.4145262569
185,59,1,60,21096.2620006452,5757.0847950779
185,60,0,60,0,5914.8924847897
185,61,0,60,0,2151.1128087874
185,62,0,60,0,847.8465887552
185,63,0,60,0,387.6430732904
185,64,0,60,0,255.9521230988
185,65,0,60,0,253.8470595342
185,66,0,60,0,305.7838619507
185,67,0,60,0,306.6140653122
185,68,0,60,0,306.6273360093
185,69,0,60,0,306.6275481405
185,70,0,60,0,306.6275515313
185,71,0,60,0,306.6275515828
185,72,0,60,0,306.6275515843
185,73,0,60,0,306.6275515846
185,74,0,60,0,306.6275515823
185,75,0,60,0,306.627551583
186,52,0,60,0,4708.9765019237
186,53,1,60,19897.6929459388,235.7142070558
186,54,0,60,0,2967.03837425
186,55,0,60,0,207.8695414724
186,56,0,60,0,163.7645688464
186,57,0,60,0,163.1929435803
186,58,0,60,0,163.0504189541
186,59,0,60,0,163.0481407192
186,60,0,60,0,163.0481042967
186,61,0,60,0,252.3620002864
186,62,0,60,0,253.7896718692
186,63,0,60,0,253.8124930208
186,64,0,60,0,253.8128578166
186,65,0,60,0,253.8128636431
186,66,0,60,0,315.6957948991
186,67,0,60,0,316.684985907
186,68,0,60,0,316.7007979972
186,69,0,60,0,316.7010507539
186,70,0,60,0,316.7010547925
186,71,0,60,0,316.7010548614
186,72,0,60,0,316.7010548601
186,73,0,60,0,316.7010548582
186,74,0,60,0,316.7010548575
186,75,0,60,0,316.7010548575
187,52,0,60,0,4964.5969718471
187,53,1,60,18283.1144173092,2812.6420430035
187,54,0,60,0,5738.1389759838
187,55,0,60,0,3447.3223817172
187,56,1,60,18158.6528206296,1607.2002003305
187,57,1,60,18570.9699478167,4808.3357175829
187,58,1,60,21015.3982182626,6252.5710869682
187,59,1,60,23230.9584172212,6380.6694911069
187,60,0,60,0,6508.5917319557
187,61,1,60,31354.9755060809,2730.0137038241
187,62,1,60,32378.856692384,4909.9874137107
187,63,0,60,0,6972.1146817949
187,64,1,60,30269.5437808339,361.2040876015
187,65,0,60,0,5594.5683388004
187,66,0,60,0,2327.9603151529
187,67,0,60,0,1289.0717835979
187,68,0,60,0,623.1373385871
187,69,0,60,0,303.7570761077
187,70,0,60,0,298.6518220897
187,71,0,60,0,298.5702152344
187,72,0,60,0,298.5689107587
187,73,0,60,0,298.5688899148
187,74,0,60,0,298.5688895742
187,75,0,60,0,298.5688895664
188,52,0,60,0,163.9076097977
188,53,0,60,0,163.8960737053
188,54,0,60,0,163.4056761801
188,55,0,60,0,163.0538194576
188,56,0,60,0,163.0481950726
188,57,1,60,17258.6484099164,163.0481051661
188,58,1,60,17932.9018904467,873.0360586756
188,59,0,60,0,1736.2832602923
188,60,0,60,0,188.1960731554
188,61,0,60,0,252.7639874581
188,62,0,60,0,253.7960975862
188,63,0,60,0,254.5285447692
188,64,0,60,0,260.0130277231
188,65,0,60,0,365.7757005492
188,66,0,60,0,253.1027071274
188,67,0,60,0,251.3016432471
188,68,0,60,0,251.2728534745
188,69,0,60,0,251.2723932743
188,70,0,60,0,251.7580294624
188,71,0,60,0,251.7657922976
188,72,0,60,0,251.2846036625
188,73,0,60,0,251.2725810897
188,74,0,60,0,251.2723889096
188,75,0,60,0,251.2723858363
189,52,0,60,0,163.0481037095
189,53,1,60,18621.6703523547,163.0481037054
189,54,1,60,18999.0773969156,300.2714016808
189,55,1,60,18496.6016460521,514.6677705688
189,56,1,60,19306.2313945095,3683.0578255851
189,57,1,60,20844.5906748965,3272.5518296586
189,58,1,60,21027.3124938124,3299.9359521807
189,59,1,60,20881.0508059429,3219.787355973
189,60,0,60,0,3127.5940755086
189,61,0,60,0,1742.0918564833
189,62,0,60,0,277.6028194145
189,63,0,60,0,254.193143238
189,64,0,60,0,253.8189424587
189,65,0,60,0,253.8129609057
189,66,0,60,0,277.9615592737
189,67,0,60,0,278.3475716296
189,68,0,60,0,277.8274026266
189,69,0,60,0,277.8190877872
189,70,0,60,0,277.8189548781
189,71,0,60,0,278.3452921189
189,72,0,60,0,277.8273661879
189,73,0,60,0,277.8190872071
189,74,0,60,0,277.8189548688
189,75,0,60,0,277.8189527519
190,52,0,60,0,5479.4565340716
190,53,0,60,0,2032.1493234089
190,54,1,60,17955.553102194,821.9952858292
190,55,0,60,0,4170.3564526374
190,56,0,60,0,2459.6373147187
190,57,1,60,19850.4895806727,1095.4381185092
190,58,1,60,18266.6450233336,1819.1485629586
190,59,0,60,0,3412.7940901596
190,60,0,60,0,327.4187689701
190,61,0,60,0,270.2945271453
190,62,0,60,0,254.0763210917
190,63,0,60,0,253.8170750738
190,64,0,60,0,253.8129310558
190,65,0,60,0,253.8128648142
190,66,0,60,0,294.4035860519
190,67,0,60,0,295.0524237149
190,68,0,60,0,295.0627953
190,69,0,60,0,295.0629610868
190,70,0,60,0,295.0629637405
190,71,0,60,0,295.0629637804
190,72,0,60,0,295.0629637787
190,73,0,60,0,295.0629637837
190,74,0,60,0,295.0629637796
190,75,0,60,0,295.062963778
191,52,1,60,36839.5786418479,27168.2941864102
191,53,1,60,37116.1194798444,27930.3939620049
191,54,1,60,35687.676408936,28697.7090984862
191,55,1,60,35548.4851679351,29452.4790447953
191,56,1,60,37923.5214648468,30115.2735438662
191,57,1,60,34713.6168336989,30799.4282499755
191,58,1,60,30317.5461713648,30935.5187662718
191,59,0,60,0,30041.9415577472
191,60,0,60,0,15068.8225484327
191,61,1,60,30476.7304524337,6240.2371738004
191,62,0,60,0,9160.8630165482
191,63,1,60,33317.9334666711,5442.8386163467
191,64,1,60,35478.7016685586,8362.2307446955
191,65,0,60,0,13244.1200678253
191,66,0,60,0,9846.5633926557
191,67,0,60,0,7110.309644294
191,68,0,60,0,4701.2333368591
191,69,0,60,0,2824.2268351462
191,70,0,60,0,1316.1897335266
191,71,0,60,0,567.5397669771
191,72,0,60,0,322.1850952544
191,73,0,60,0,318.2631311662
191,74,0,60,0,318.2004390483
191,75,0,60,0,318.1994369247
192,52,1,60,25103.7632038328,5479.4565341154
192,53,1,60,25164.484435129,5608.9370388133
192,54,1,60,26364.0383798267,5738.1389760401
192,55,1,60,28089.0395306507,5867.0846140228
192,56,1,60,28253.9272859584,5995.7939251502
192,57,1,60,29533.9002954547,6124.2842023114
192,58,1,60,30905.6803717351,6093.3762792579
192,59,1,60,30580.2972122983,5590.2015734654
192,60,1,60,39734.9510780146,4496.9567840905
192,61,1,60,44135.3554683852,9215.5147039572
192,62,1,60,45541.2787769079,14579.3192990573
192,63,1,60,43800.5019271405,19524.9862859521
192,64,1,60,42758.7029522037,23446.44788422
192,65,1,60,40836.8913070118,26764.8204966579
192,66,1,60,40028.7660025952,35146.1853876221
192,67,0,60,0,38753.3479874963
192,68,0,60,0,30982.0485894892
192,69,0,60,0,24639.5368659145
192,70,0,60,0,19864.0375815579
192,71,0,60,0,15562.240160855
192,72,0,60,0,11119.5106328252
192,73,0,60,0,7644.865312875
192,74,0,60,0,4672.4691617371
192,75,0,60,0,2523.6701557529
193,52,1,60,22785.6957551798,9503.0309512652
193,53,0,60,0,9973.08388526
193,54,0,60,0,1943.8161276161
193,55,0,60,0,191.5134603791
193,56,1,60,20089.1116160672,163.5031189119
193,57,1,60,21424.8618854119,2862.8493993319
193,58,1,60,21441.7046340704,6252.5710869687
193,59,0,60,0,6380.6694911059
193,60,0,60,0,262.4360128306
193,61,0,60,0,253.9507037156
193,62,0,60,0,253.8150670942
193,63,0,60,0,253.8128989601
193,64,0,60,0,253.8128643043
193,65,0,60,0,253.8128637466
193,66,0,60,0,317.1702094964
193,67,0,60,0,318.1829688374
193,68,0,60,0,318.1991576697
193,69,0,60,0,318.1994164474
193,70,0,60,0,318.1994205802
193,71,0,60,0,318.199420648
193,72,0,60,0,318.1994206479
193,73,0,60,0,318.1994206452
193,74,0,60,0,318.1994206459
193,75,0,60,0,318.1994206476
194,52,1,60,23547.8686871932,6077.1921267807
194,53,1,60,24895.5587091394,6417.0575340257
194,54,1,60,25699.1400063191,7932.2386365507
194,55,1,60,26959.8800947221,5867.0846140354
194,56,1,60,26756.112108336,5995.7939251485
194,57,1,60,26854.2055113485,6124.2842023041
194,58,1,60,26951.1075590724,6054.3320656984
194,59,1,60,27045.4910285309,5506.2576838898
194,60,1,60,30157.2133165798,4415.2604620961
194,61,0,60,0,7678.1310986826
194,62,0,60,0,3785.0705903113
194,63,0,60,0,1795.0129195586
194,64,0,60,0,596.1933399871
194,65,0,60,0,259.2857733362
194,66,0,60,0,316.8095187483
194,67,0,60,0,317.7290287132
194,68,0,60,0,317.7437269628
194,69,0,60,0,317.7439619121
194,70,0,60,0,317.743965668
194,71,0,60,0,317.7439657281
194,72,0,60,0,317.7439657281
194,73,0,60,0,317.7439657265
194,74,0,60,0,317.7439657267
194,75,0,60,0,317.7439657271
195,52,1,60,23201.0793188291,10062.0108625589
195,53,0,60,0,10823.9663327905
195,54,0,60,0,5738.1389759864
195,55,1,60,22390.4134727615,252.1652419493
195,56,1,60,24320.4649142938,1983.43359994
195,57,1,60,25574.697739541,2974.1318921105
195,58,1,60,25364.370759613,3365.3215563759
195,59,1,60,23339.1067379255,3478.8729527457
195,60,1,60,29464.9559995046,3682.3279859297
195,61,0,60,0,6636.3525905887
195,62,1,60,31850.1170158545,2512.6393891196
195,63,1,60,31920.3195963404,5133.7538771562
195,64,0,60,0,7018.7686174064
195,65,0,60,0,1847.4045443318
195,66,0,60,0,818.0856116408
195,67,0,60,0,403.8411555599
195,68,0,60,0,319.568393197
195,69,0,60,0,318.2213035079
195,70,0,60,0,318.199770443
195,71,0,60,0,318.1994262405
195,72,0,60,0,318.199420736
195,73,0,60,0,318.1994206466
195,74,0,60,0,318.199420646
195,75,0,60,0,318.1994206483
196,52,1,60,29049.36890828,20850.9074304505
196,53,1,60,26083.89068759,21619.4903173712
196,54,1,60,26486.7562014895,20967.1904131629
196,55,1,60,26642.6972184777,20308.4990150348
196,56,1,60,25194.7785836446,19353.9473651381
196,57,0,60,0,21198.0773303875
196,58,1,60,25966.4979326339,6967.6966346568
196,59,1,60,22438.1973904814,4651.3050099017
196,60,0,60,0,3959.3026857706
196,61,0,60,0,313.0446603732
196,62,0,60,0,254.7596766832
196,63,0,60,0,253.8279984314
196,64,0,60,0,253.8131056643
196,65,0,60,0,253.8128676048
196,66,0,60,0,317.1702095549
196,67,0,60,0,318.1829688378
196,68,0,60,0,318.1991576701
196,69,0,60,0,318.1994164447
196,70,0,60,0,318.1994205767
196,71,0,60,0,318.1994206475
196,72,0,60,0,318.1994206431
196,73,0,60,0,318.1994206442
196,74,0,60,0,318.1994206441
196,75,0,60,0,318.1994206433
197,52,1,60,23561.5470793431,11394.2705061804
197,53,0,60,0,12389.0547556667
197,54,1,60,20974.0866953727,4325.2891981742
197,55,0,60,0,5867.084613974
197,56,1,60,20778.400403379,1708.0205225168
197,57,0,60,0,5184.5450249746
197,58,1,60,19367.3660651228,772.3690920645
197,59,0,60,0,2972.2635382457
197,60,0,60,0,207.9530650717
197,61,0,60,0,253.0798005308
197,62,0,60,0,253.8011458178
197,63,0,60,0,253.8126764327
197,64,1,60,29926.8061750192,253.8128607444
197,65,0,60,0,4409.333563696
197,66,0,60,0,2834.7355141092
197,67,0,60,0,1588.351201381
197,68,0,60,0,714.178129271
197,69,0,60,0,357.9051273628
197,70,0,60,0,317.6957116342
197,71,0,60,0,317.0529690951
197,72,0,60,0,317.0426949316
197,73,0,60,0,317.0425306994
197,74,0,60,0,317.0425280757
197,75,0,60,0,317.0425280324
198,52,0,60,0,7124.2328152927
198,53,1,60,24574.3731530515,2189.7451437509
198,54,1,60,25572.4907081242,2958.7227465331
198,55,1,60,25872.6208665756,3512.9277669012
198,56,1,60,26779.7152243424,3904.4137118422
198,57,1,60,27260.3171072621,4099.7829758204
198,58,1,60,29119.2037612624,4061.1980407012
198,59,1,60,28848.8009783354,3653.6954466959
198,60,1,60,34404.5320982061,2599.6398950672
198,61,0,60,0,6708.4307085841
198,62,1,60,28662.6684307469,356.9891318859
198,63,1,60,34458.2055591253,6002.741637385
198,64,1,60,34138.0104297082,9361.8799782663
198,65,0,60,0,13131.0034155309
198,66,0,60,0,9837.7771127157
198,67,0,60,0,6744.1250741267
198,68,0,60,0,4049.473561869
198,69,0,60,0,1950.741115273
198,70,0,60,0,636.316667972
198,71,0,60,0,319.8810591439
198,72,0,60,0,314.8228750609
198,73,0,60,0,314.2170755412
198,74,0,60,0,314.2073919102
198,75,0,60,0,314.7321821895
199,52,0,60,0,2557.3620175234
199,53,0,60,0,1398.2992744182
199,54,1,60,18548.1074706207,319.3890498297
199,55,1,60,19933.8340199005,407.0072256128
199,56,1,60,18738.0184424022,1458.1551171459
199,57,1,60,20748.1775439741,1389.1035039013
199,58,1,60,23467.5390720794,1651.9699215453
199,59,1,60,24373.4018155475,1586.9671298803
199,60,1,60,30589.2314106351,1599.1514426506
199,61,0,60,0,6368.6777948735
199,62,1,60,31251.5384804791,2424.8564076885
199,63,0,60,0,4769.8560289848
199,64,0,60,0,921.0937368214
199,65,0,60,0,264.4792659865
199,66,0,60,0,286.1113155041
199,67,0,60,0,286.4571011388
199,68,0,60,0,286.5545037431
199,69,1,60,32446.9600864022,286.5560607097
199,70,0,60,0,7273.5766585424
