251,52,19244.3165195302,61,61
251,53,20296.2283693597,61,
251,54,20147.5930980442,61,
251,55,20862.8021658035,61,
251,56,22505.1327943465,61,
251,57,22306.2521874495,61,
251,58,22750.4725480204,61,
251,59,0,61,
251,60,19852.1282651761,61,
251,61,0,61,
251,62,0,61,
251,63,0,61,
251,64,0,61,
251,65,0,61,
251,66,0,61,
251,67,0,61,
251,68,0,61,
251,69,0,61,
251,70,0,61,
251,71,0,61,
251,72,0,61,
251,73,0,61,
251,74,0,61,
251,75,0,61,
252,52,23583.0201085,61,
252,53,26629.0271555895,61,
252,54,24107.5559096191,61,
252,55,25887.7691069931,61,
252,56,23287.02619434,61,
252,57,22604.5783683875,61,
252,58,23123.0438073596,61,
252,59,0,61,
252,60,23215.6290654263,61,
252,61,0,61,
252,62,0,61,
252,63,0,61,
252,64,0,61,
252,65,0,61,
252,66,0,61,
252,67,0,61,
252,68,0,61,
252,69,0,61,
252,70,0,61,
252,71,0,61,
252,72,0,61,
252,73,0,61,
252,74,0,61,
252,75,0,61,
253,52,20567.117812578,61,
253,53,19576.9072148432,61,
253,54,20748.813602785,61,
253,55,22314.3243586926,61,
253,56,24046.4166252726,61,
253,57,21155.0688758267,61,
253,58,20808.9105853887,61,
253,59,20719.3006711203,61,
253,60,23323.8013891561,61,
253,61,30708.4855113356,61,
253,62,0,61,
253,63,30917.6631302349,61,
253,64,0,61,
253,65,0,61,
253,66,0,61,
253,67,0,61,
253,68,0,61,
253,69,0,61,
253,70,0,61,
253,71,0,61,
253,72,0,61,
253,73,0,61,
253,74,0,61,
253,75,0,61,
254,52,0,61,
254,53,18754.9334060166,61,
254,54,0,61,
254,55,18232.1116228041,61,
254,56,0,61,
254,57,20373.5467869158,61,
254,58,0,61,
254,59,0,61,
254,60,0,61,
254,61,0,61,
254,62,0,61,
254,63,0,61,
254,64,0,61,
254,65,0,61,
254,66,0,61,
254,67,0,61,
254,68,0,61,
254,69,0,61,
254,70,0,61,
254,71,0,61,
254,72,0,61,
254,73,0,61,
254,74,0,61,
254,75,0,61,
255,52,0,61,
255,53,0,61,
255,54,0,61,
255,55,0,61,
255,56,0,61,
255,57,0,61,
255,58,0,61,
255,59,0,61,
255,60,0,61,
255,61,0,61,
255,62,0,61,
255,63,0,61,
255,64,0,61,
255,65,0,61,
255,66,0,61,
255,67,0,61,
255,68,0,61,
255,69,0,61,
255,70,0,61,
255,71,0,61,
255,72,0,61,
255,73,0,61,
255,74,0,61,
255,75,0,61,
256,52,32124.6337727234,61,
256,53,34412.9471498086,61,
256,54,34890.6200314828,61,
256,55,36569.9569901403,61,
256,56,35267.2868876789,61,
256,57,32082.3863445851,61,
256,58,28934.2808511274,61,
256,59,28912.8959011682,61,
256,60,29169.9418699545,61,
256,61,35276.4988369816,61,
256,62,34454.9076497994,61,
256,63,37712.4777644456,61,
256,64,33833.8411181178,61,
256,65,0,61,
256,66,0,61,
256,67,0,61,
256,68,0,61,
256,69,0,61,
256,70,0,61,
256,71,0,61,
256,72,0,61,
256,73,0,61,
256,74,0,61,
256,75,0,61,
257,52,26118.864392409,61,
257,53,0,61,
257,54,21965.4181514327,61,
257,55,23216.5317827397,61,
257,56,22242.4836234448,61,
257,57,22589.6235343917,61,
257,58,0,61,
257,59,0,61,
257,60,0,61,
257,61,0,61,
257,62,28755.2920837312,61,
257,63,0,61,
257,64,0,61,
257,65,0,61,
257,66,0,61,
257,67,0,61,
257,68,0,61,
257,69,0,61,
257,70,0,61,
257,71,0,61,
257,72,0,61,
257,73,0,61,
257,74,0,61,
257,75,0,61,
258,52,26009.8673983655,61,
258,53,24018.6012398167,61,
258,54,26558.8376072131,61,
258,55,24970.3334750856,61,
258,56,23690.6565823683,61,
258,57,24881.380170704,61,
258,58,23843.6378616664,61,
258,59,0,61,
258,60,0,61,
258,61,0,61,
258,62,0,61,
258,63,0,61,
258,64,0,61,
258,65,0,61,
258,66,0,61,
258,67,0,61,
258,68,0,61,
258,69,0,61,
258,70,0,61,
258,71,0,61,
258,72,0,61,
258,73,0,61,
258,74,0,61,
258,75,0,61,
259,52,20661.3272861281,61,
259,53,0,61,
259,54,18450.092795157,61,
259,55,20342.2397997135,61,
259,56,0,61,
259,57,20531.4303166903,61,
259,58,21275.1288389023,61,
259,59,21065.8446569179,61,
259,60,0,61,
259,61,0,61,
259,62,0,61,
259,63,0,61,
259,64,0,61,
259,65,0,61,
259,66,0,61,
259,67,0,61,
259,68,0,61,
259,69,0,61,
259,70,0,61,
259,71,0,61,
259,72,0,61,
259,73,0,61,
259,74,0,61,
259,75,0,61,
260,52,20097.1214308101,61,
260,53,19483.5557286841,61,
260,54,0,61,
260,55,0,61,
260,56,20213.9914317648,61,
260,57,20294.5253551912,61,
260,58,22159.9014316995,61,
260,59,20316.6381694195,61,
260,60,21818.0757904445,61,
260,61,0,61,
260,62,0,61,
260,63,0,61,
260,64,0,61,
260,65,0,61,
260,66,0,61,
260,67,0,61,
260,68,0,61,
260,69,0,61,
260,70,0,61,
260,71,0,61,
260,72,0,61,
260,73,0,61,
260,74,0,61,
260,75,0,61,
261,52,0,61,
261,53,0,61,
261,54,20124.2851325291,61,
261,55,18280.4218857668,61,
261,56,0,61,
261,57,20623.2704224708,61,
261,58,21955.567323103,61,
261,59,19464.7210194945,61,
261,60,20690.972271723,61,
261,61,0,61,
261,62,0,61,
261,63,0,61,
261,64,0,61,
261,65,0,61,
261,66,0,61,
261,67,0,61,
261,68,0,61,
261,69,0,61,
261,70,0,61,
261,71,0,61,
261,72,0,61,
261,73,0,61,
261,74,0,61,
261,75,0,61,
262,52,28259.3676346637,61,
262,53,28537.5608063594,61,
262,54,26900.5417231049,61,
262,55,30725.8075851371,61,
262,56,33733.8055075022,61,
262,57,32654.9675227296,61,
262,58,38735.4582917664,61,
262,59,39896.8063470677,61,
262,60,43021.9714285788,61,
262,61,45466.907868252,61,
262,62,44441.2051432162,61,
262,63,43366.4243855825,61,
262,64,47104.6514651852,61,
262,65,43368.0399730191,61,
262,66,0,61,
262,67,0,61,
262,68,0,61,
262,69,0,61,
262,70,0,61,
262,71,0,61,
262,72,0,61,
262,73,0,61,
262,74,39197.204611455,61,
262,75,37933.664801859,61,
263,52,23518.7157497822,61,
263,53,21686.1246657197,61,
263,54,21741.1177492497,61,
263,55,21873.3015371819,61,
263,56,23626.9641667868,61,
263,57,22633.0644194582,61,
263,58,0,61,
263,59,19651.1012672076,61,
263,60,0,61,
263,61,0,61,
263,62,0,61,
263,63,0,61,
263,64,0,61,
263,65,0,61,
263,66,0,61,
263,67,0,61,
263,68,0,61,
263,69,0,61,
263,70,0,61,
263,71,0,61,
263,72,0,61,
263,73,0,61,
263,74,0,61,
263,75,0,61,
264,52,22167.9817251917,61,
264,53,22266.3862456158,61,
264,54,22853.0294915556,61,
264,55,23011.7119370618,61,
264,56,23129.7214859908,61,
264,57,24804.2367397565,61,
264,58,24020.0034378666,61,
264,59,24702.1590704996,61,
264,60,26884.3109740608,61,
264,61,32094.9429833958,61,
264,62,30669.5156290505,61,
264,63,33516.779181216,61,
264,64,34080.9371121288,61,
264,65,0,61,
264,66,37969.4193633069,61,
264,67,0,61,
264,68,0,61,
264,69,34239.6421706376,61,
264,70,0,61,
264,71,0,61,
264,72,0,61,
264,73,0,61,
264,74,0,61,
264,75,0,61,
265,52,22380.1789208716,61,
265,53,24214.4986693213,61,
265,54,23042.4997901841,61,
265,55,0,61,
265,56,22685.1214087747,61,
265,57,21028.2925118021,61,
265,58,21020.9136109525,61,
265,59,0,61,
265,60,20000.2555906063,61,
265,61,0,61,
265,62,0,61,
265,63,0,61,
265,64,0,61,
265,65,0,61,
